Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Dominican Republic,0.18179300707734,0.18860134042182,0.19676567975694,0.18104386832629,0.20617735243371,0.20739067184289,0.21088147427554,0.22011980878879,0.23578968927154,0.24129006366285,0.24078581250888,0.23679258674753,0.24863916728891,0.22523618960435,0.20373148642798,0.20111003912076,0.20099880937917,0.1893855083957,0.1828552028818,0.17349212564763,0.16839487498134,0.16564347127645,0.16697336307435,0.15625445526718,0.1473292615412,0.1515094470255,0.14789753529013,0.13540103061631,0.13623479960746,0.13968257641184,0.13576440684358,0.13389153259855
Algeria,0.30184134567722,0.32398772363526,0.35311923185863,0.36184393394993,0.35359820195606,0.35198234816755,0.3334571788292,0.32336997487488,0.30828077006696,0.31112609251301,0.3096786661235,0.29491696933127,0.29460748701298,0.29524981460126,0.28203508905722,0.28316905518684,0.29204561871273,0.28954586453387,0.29567301553158,0.29995029498598,0.29552761966662,0.30277736125718,0.3274910112448,0.32827208179065,0.3394943769152,0.34750218185145,0.33253902437232,0.33512026632565,0.35367405421938,0.35867567069509,0.35888937864047,0.35387754920145
Ecuador,0.20726380583168,0.1991087152441,0.20534153162249,0.19638407537244,0.19745792798094,0.21191354270716,0.23999906492753,0.23960675882963,0.22783305029643,0.21163649985115,0.2127694819511,0.22537633970935,0.21651816868569,0.2154330605467,0.21008356525641,0.21528785408064,0.22051352036134,0.21999853688459,0.21413794330147,0.23182583028924,0.24135847547413,0.22578718358896,0.21473077430636,0.21763178727921,0.22080765063014,0.21932851790224,0.2154367200021,0.20383693080943,0.2090582927651,0.20582635544619,0.18682356571686,0.21666697484555
Egypt,0.26649132414841,0.26963259044913,0.26820657346738,0.26148546438797,0.2397498610143,0.24477368232471,0.24999323152116,0.25238258420076,0.25121825434902,0.255751126466,0.23862999440237,0.25455893060966,0.25528768783616,0.25260005846402,0.2630143563174,0.28008071791943,0.27825534718246,0.27802080819193,0.25962955884574,0.25817266246458,0.24825508323782,0.25289077653418,0.26328448112909,0.25294596696507,0.25051504024972,0.24646970662832,0.24278144382548,0.25279435661254,0.25097199770883,0.22718870759514,0.19892112510272,0.20520283620506
Eritrea,0.083474840648192,0.10756067905873,0.14359790482767,0.17601685983056,0.16056702832519,0.1667439368427,0.16479473346378,0.14248482594988,0.10496403789627,0.10993749880496,0.10952841909938,0.10801758572938,0.10136543930236,0.099040791738738,0.093940430956046,0.078231709735935,0.066955270474242,0.062953888906132,0.059675120030655,0.059720575208767,0.061687496488685,0.063932501408071,0.062594958569107,0.059828391218469,0.058015510521127,0.056253187518055,0.056482772293852,0.057750742791635,0.063720220689196,0.061826150084816,0.052364993721614,0.053985030730817
Western Sahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain and Andorra,0.21681828421577,0.2183184176772,0.22422769108676,0.21294129318076,0.21704654427725,0.22193160409252,0.20888520712578,0.21759375776125,0.21518539506611,0.2224189924605,0.22291520006658,0.21474389681123,0.22059622617876,0.21968795427037,0.22298542508885,0.22419290142719,0.21021806002134,0.21034677554682,0.19085989162309,0.17540430935237,0.16760054466708,0.17006589594372,0.17157915381716,0.15788387497529,0.15409970937227,0.15767189946153,0.14799126261639,0.15248519300938,0.14563857972443,0.13352896157904,0.12388250663405,0.12862367548613
Estonia,1.421014891296,1.3884573701327,1.3447715342871,1.1061763716335,1.1270799146444,1.0137038690463,1.0138796206287,0.88034216854471,0.79881866348495,0.74868278491821,0.68347428714046,0.6666377165117,0.59458828574352,0.62460701083925,0.59805324059912,0.5560431115123,0.47708366779851,0.53423249558119,0.52821265264088,0.53009561321304,0.63757422897891,0.57672880935048,0.53133883319432,0.59027787772349,0.54407738928038,0.48708068337618,0.47844078319321,0.47404869959397,0.46639959475122,0.3114810657734,0.29571841592406,0.29349175509139
Ethiopia,0.057091316209065,0.060722524222337,0.051100648876932,0.058420205252775,0.065477603136812,0.070041479941941,0.070461217575332,0.071701611774831,0.078929491936824,0.073990985396432,0.077652810484437,0.088970551426714,0.090102298913338,0.099118972685736,0.094494389414552,0.080796495925114,0.077764908480557,0.076376330309409,0.074771961526677,0.069199085207355,0.061311542013533,0.064229582406398,0.066489584951564,0.069346334319882,0.078280116183442,0.074661931692622,0.080848848145795,0.078392103560976,0.079874841838425,0.079493724095304,0.068828552981824,0.068862570865034
Finland,0.34873095337367,0.3734179256507,0.36607515372311,0.37788372257626,0.40706970604704,0.36934067435115,0.39250369383285,0.35743673066254,0.32156358269574,0.30464616346724,0.28024747669683,0.30176047422117,0.30648073763442,0.33801590144506,0.30869104184515,0.24819365956753,0.28608138559867,0.26400703133185,0.22980325096325,0.2390157203738,0.26768423722273,0.23044158792366,0.210075490481,0.21703346057924,0.20134180039908,0.18648430855825,0.19252487702202,0.17547306387116,0.18022732844552,0.16328008238458,0.14593629322647,0.14378169242643
Fiji,0.16274384694649,0.14334134276335,0.14135996527127,0.14403409693672,0.14522584337662,0.1484583968588,0.14971728044854,0.16445094650174,0.16306387544644,0.1582280442739,0.20210497856869,0.20935165484222,0.16549521792133,0.19205636044183,0.23800016476256,0.20359640380879,0.21439222764508,0.18850975371969,0.14693315089229,0.12963093161099,0.1894972157342,0.13807175470901,0.13076037307874,0.13462842205705,0.14143506165339,0.14054087159512,0.13092939262118,0.13152435969827,0.1309736065231,0.13647093779861,0.16169162381022,0.17468611329182
Falkland Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France and Monaco,0.19611450447749,0.20614343836472,0.19728470063268,0.18856655771675,0.18152813429572,0.18202107402966,0.18646236853448,0.1785486577363,0.1821127442252,0.17336341218418,0.16600000114676,0.16437271685384,0.16031891793882,0.16074075318826,0.15637561783874,0.15495715674154,0.14744182964995,0.14130896185508,0.13852918448031,0.13788348223058,0.13801791003653,0.13054950268536,0.13084252771845,0.1283719387443,0.11563597667488,0.11606271878365,0.11582670625757,0.11443928524473,0.10877282125206,0.10449734615397,0.097932630462342,0.099119635824134
Faroes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,0.35755122565002,0.26938861162019,0.28013356368488,0.27549220453535,0.26367877274211,0.28227552565094,0.3042103523537,0.27482892971707,0.30398882837261,0.31779478984918,0.32463378369884,0.32446090599104,0.31231958431671,0.34648763734501,0.31052409734905,0.29177927241244,0.26810105126536,0.22936865414713,0.25296609160966,0.24908383045353,0.25448024981686,0.2322487303024,0.22332883032926,0.2181530824034,0.21564175042278,0.21332333652081,0.21910431464437,0.18323039601546,0.17332995103393,0.17192311932166,0.17292385386575,0.17062579982383
United Kingdom,0.32899656150964,0.33729253285792,0.32830960948642,0.31154019043523,0.29756816066528,0.28613894318472,0.28839491081755,0.26334453930593,0.25631532982646,0.24701997362334,0.24085788352418,0.24171648889927,0.23014854821261,0.22926039067133,0.22398135069629,0.21747003573364,0.21223971131875,0.20369149976015,0.19834106448241,0.18776780415989,0.18976407308131,0.17245346103844,0.17829335509475,0.17016572776003,0.15193794183063,0.14299465109899,0.1329092774888,0.12573567679744,0.12179715802195,0.11612782088712,0.11102827032911,0.10866565907166
Georgia,0.64983800725149,0.63349198888212,0.90456667452015,1.0256791609172,0.74154730173328,0.5704319639044,0.40896475278245,0.32601346804503,0.28368949112907,0.25673754083486,0.2680490413737,0.18708416615705,0.15568685705442,0.15217117132881,0.15700042350533,0.174618745999,0.17501194885238,0.18263969831603,0.15650255813126,0.1838450012575,0.16901555039117,0.18992840633118,0.19435342117786,0.2025358064054,0.20949809981568,0.21915978376959,0.22266132341619,0.21500380361306,0.20349052022963,0.20923103468491,0.21624405793588,0.20302393237676
Ghana,0.089446906878547,0.078824933932526,0.089355090782699,0.087907061417981,0.090536367532118,0.09339912236532,0.096852342491454,0.097766686346766,0.12644561581713,0.13212085661571,0.11314011124703,0.11751243364719,0.13249905531398,0.1183440596909,0.10476134673394,0.10454752137375,0.11909616812125,0.12050379333497,0.10485798230724,0.11479403315767,0.11902417355689,0.11258248911043,0.12423954953296,0.12307777304103,0.11529663237721,0.11892950778366,0.11938506020441,0.11630547779645,0.12229234915877,0.12461789072785,0.12742151535624,0.13244510314595
Gibraltar,0.40785527074499,0.56669010894576,0.65766893035096,0.62865698569752,0.70301802364542,0.65212799110628,0.63448976172627,0.60669417026998,0.60515026226124,0.60374048953951,0.59449304072535,0.57395656304304,0.56123359578911,0.54028528091981,0.5583981970177,0.54608166130068,0.53607329984733,0.50166367248135,0.50842216935039,0.57733602822851,0.5679945201925,0.53229035110198,0.52749667203426,0.53562492757551,0.55364540975991,0.58712527654461,0.56126208212415,0.53960405811373,0.52777470039107,0.51049374654693,0.22239825414899,0.228487457257
Guinea,0.11859537286702,0.10777775798047,0.096370892582729,0.094561648703065,0.092624497731131,0.090282829497802,0.088895673250637,0.087375538470719,0.087192995614593,0.086569676421836,0.11801794253818,0.11932185671656,0.11957474786291,0.12437580290138,0.1259121314181,0.11816959723806,0.12240318687348,0.11907393827453,0.12096421449325,0.128830080903,0.14226921916687,0.13160946896714,0.11670981990351,0.1010661606334,0.10132460843654,0.11637489138359,0.11573195045732,0.10884161568332,0.10257118130477,0.099322367810687,0.093937040934018,0.097289363349116
Guadeloupe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Gambia,0.069435065334559,0.08011948773598,0.068395541446884,0.069604705992785,0.079860786730989,0.075763587471966,0.076300672713429,0.074629366562913,0.078439811190573,0.075597852239549,0.10250076850848,0.10505028787176,0.11013796572113,0.10435904695458,0.10279394651447,0.10710475254227,0.11804772894518,0.11998415412145,0.11412838232645,0.11767509378653,0.11383544289991,0.12011668703214,0.10854445734377,0.10536562167778,0.115085806564,0.11463712876448,0.11087892843521,0.11067687539623,0.1031416048135,0.10037403660495,0.099100319405436,0.10121421530556
Guinea-Bissau,0.10548543332165,0.1201325258707,0.11022726339855,0.11604452837434,0.11246390810771,0.11083634487967,0.097529709909362,0.098458076379946,0.13956027690136,0.1418474383192,0.11184700474468,0.11152188810864,0.11615002731511,0.13573121686897,0.13730278221787,0.1348231538313,0.13690988906908,0.14006580489599,0.12895097226895,0.13102516369976,0.12824238579653,0.11105180906326,0.11272385632638,0.11164607243703,0.11384092923097,0.11228031152055,0.10796373276464,0.084984350805409,0.083583521123658,0.081075996584499,0.081877578518056,0.085037866220112
Equatorial Guinea,0.15083871905888,0.15968196086019,0.11858057293127,0.097412066774134,1.5858318443431,1.4330022474471,0.93651530414009,0.51853621207448,0.50133837430817,0.43859058268394,0.4422154187937,0.37340262425031,0.40333698643903,0.38788071448447,0.33697105815997,0.37688707147721,0.39091942794085,0.31174241298922,0.29896813781533,0.29224161778312,0.32793333444695,0.3244296792972,0.28895683219325,0.28381231000499,0.24720744058177,0.23027153029871,0.25500992302207,0.23946732831125,0.27991836471839,0.25972410060064,0.27578291836617,0.29275009595182
Greece,0.31969556381245,0.31022600819402,0.31616852424366,0.31932509467866,0.31896575161339,0.3239664190575,0.31457016300865,0.30463219300517,0.30511953538171,0.29694271682647,0.30842006745876,0.3024238958452,0.29109604463391,0.285562684775,0.27105716963934,0.27528331568738,0.2572474014848,0.25784115086617,0.24883326824913,0.24521865255962,0.24024581226499,0.25869801330682,0.26364105424144,0.24595100947146,0.2358587539338,0.2307503898442,0.22816984358406,0.2263586643869,0.21696847102402,0.19728211773773,0.18026134107926,0.17006209844686
Grenada,0.15682414787428,0.16315719534752,0.1781801331212,0.19582905287765,0.21688570277464,0.18661410525739,0.19367929667343,0.23161765263202,0.18520217643357,0.1840686082147,0.19181664589946,0.201474960823,0.22012306645177,0.30850884720689,0.30075381936305,0.26880810437639,0.29231264084562,0.28506069695994,0.28552364475184,0.31909055631886,0.33768416396476,0.38198378775411,0.40238439021717,0.41223845815526,0.35699781770597,0.3309588226039,0.32776378649739,0.20062838104781,0.20188691204832,0.19794433114224,0.18962141186387,0.20041416563793
Greenland,0.000019046960131474,0.000019235516424829,0.000020408316872128,0.000021619943714585,0.000020518524549506,0.000019895090039144,0.000019725371437614,0.000019548537426766,0.000018278206512144,0.000018179005051224,0.000017145474955357,0.00001707497298279,0.000017400811107208,0.000017637568457945,0.0030002391753431,0.0028874164861668,0.0028043316303522,0.0026990682706179,0.0026195636885166,0.0022528416166716,0.0025776100378929,0.0027538945183695,0.0021443867219732,0.0021395277829598,0.0018471712942683,0.0020390584913661,0.0019345204667806,0.0018863676254322,0.0018336782903062,0.0017765403293055,0.0016707967070152,0.0017073078024934
Guatemala,0.07775185766869,0.079261386583814,0.088616919816047,0.094653808216117,0.098264028562235,0.10876239704795,0.10379582799277,0.10442807629392,0.12391653834592,0.11921056152295,0.12846823017738,0.13173054661234,0.13384929219975,0.1296301143243,0.12795896236856,0.13363260944315,0.12907188978707,0.12939659593519,0.11402183747573,0.11943181179653,0.11262505057631,0.11146205268107,0.11250363090411,0.11751378557419,0.12044463513232,0.13483857234045,0.13906624021777,0.12838352521051,0.13677291149577,0.13872608975229,0.12316052633141,0.13270698617121
French Guiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,0.32686087360161,0.30130962013429,0.26406687455626,0.24546012978871,0.29355129327674,0.30290556308005,0.28956235596115,0.2973334750124,0.30687780379451,0.29617946076432,0.28698592129122,0.27782753396569,0.27125587246252,0.27230709580943,0.2769985796445,0.25070072902999,0.21470133428714,0.24037154383031,0.23638950478314,0.23094211740249,0.24016466617586,0.23733650347377,0.24599380302707,0.23433447871816,0.240669286376,0.24012157760821,0.27395595676869,0.26534669118847,0.26558015810421,0.27773632889373,0.18284799993015,0.16459248525808
Hong Kong,0.21351806175424,0.22049779340563,0.23144567715571,0.22263701388663,0.1787583378399,0.17712708978442,0.15880217384682,0.14629798424024,0.19264643209867,0.20109485735904,0.17164270913703,0.17061990478079,0.1642852284781,0.17334227853829,0.14584758784269,0.14339441022329,0.13239137867715,0.13056757230676,0.1241251091092,0.13339569628676,0.11684176575454,0.11925327649362,0.11585534902332,0.11624679949281,0.1164836372349,0.10584233738332,0.10553727736843,0.099544593306509,0.096618762893399,0.097047630248719,0.078435606225586,0.074589552877704
Honduras,0.12008786692856,0.12534287018367,0.13272499056407,0.1307827992298,0.14865974180392,0.16598921160381,0.17244143726453,0.16975845107199,0.18993933325475,0.19414466488008,0.18742963681784,0.21432823650078,0.21723819831005,0.2298308949632,0.24597201299568,0.21037987047668,0.22649849543975,0.2265309516687,0.2173142850596,0.21008815037929,0.2040104607039,0.21062777628187,0.2102584884648,0.20916029816868,0.20564067346715,0.20677396328114,0.1904991711451,0.18014084467606,0.1858062542591,0.18318889498981,0.1711877369938,0.17025318372951
Croatia,0.29533208900317,0.25222372626332,0.24841315515526,0.27796767777678,0.25384454521155,0.24503850761733,0.22961487098057,0.23937772707989,0.24854132190483,0.25159592984105,0.23904507052658,0.24475075901036,0.24261387341064,0.24537039937014,0.23800091867601,0.23071801676456,0.22354228381734,0.22761719559886,0.21256823993499,0.20847924328277,0.20386539869342,0.19886099013484,0.18732552895423,0.18438240676518,0.177784590512,0.17639438759314,0.17324442806874,0.17222775874646,0.15857845191851,0.15504170079806,0.15682407995544,0.14868590856941
Haiti,0.046000935623781,0.044114915877177,0.043415544929716,0.038866445142502,0.020968736485411,0.051483681491655,0.056135862555356,0.063871177621867,0.063986268897342,0.065133495750662,0.068319818510477,0.0698738298969,0.078052572519122,0.074886026823523,0.070165758774432,0.069548755906173,0.069178302198472,0.077798772042527,0.075072943728098,0.069590053037002,0.09015980318883,0.09717580711804,0.085565525906254,0.088608789133986,0.098916590401462,0.10406688344682,0.10469444267147,0.10123417905943,0.098736547564354,0.10140518192935,0.087788885400477,0.098724839998523
Hungary,0.3660780487162,0.40155017284354,0.37327455088579,0.37984986752065,0.36774879986613,0.35816689763221,0.36467588598183,0.34658454801945,0.3324143584631,0.3243462996476,0.29450951980403,0.28994553854013,0.27256730586683,0.27357808494206,0.2529721525895,0.24376170078968,0.23304584519205,0.22727793149097,0.2208581215981,0.21118674713095,0.21212070896237,0.20465522746282,0.19232891558334,0.17766481437879,0.17106811706589,0.17507766752874,0.17377577004787,0.17582851216025,0.16693247557458,0.16011298020156,0.16255338383394,0.15575476748441
Indonesia,0.19632869235248,0.19841778789703,0.19473897393645,0.2002593926083,0.19772117497529,0.2036637413258,0.20039596484302,0.2098586514639,0.24350993355274,0.25568321298542,0.24684706608098,0.2548014266815,0.24905524562966,0.25931044436414,0.25123983675624,0.23842907522817,0.24034707057851,0.23566662603432,0.21976227594234,0.21820971340164,0.21802627371981,0.234346136869,0.22400896697486,0.19775192369029,0.20255820185571,0.19564756960637,0.18370638304626,0.18720374200886,0.19803293979985,0.20254334577282,0.18888080620872,0.18563018202108
India,0.37895430508908,0.40342282717837,0.396162331643,0.3950643646119,0.39396488111941,0.39222108252383,0.38177832032178,0.38577482397562,0.37226278442881,0.3656482052168,0.3651574187408,0.35394002315734,0.35392485146493,0.33809305536263,0.33787686763057,0.32628865665888,0.32229307024818,0.3260504985142,0.33624970617399,0.34064087046953,0.33308200439486,0.3360564310217,0.34841748781275,0.33745299604461,0.33819857102023,0.31546722117752,0.29659386126188,0.29367959846958,0.29012415150162,0.28047458779336,0.28068182503872,0.28476926800481
Ireland,0.35366775222204,0.35227672334693,0.3392253058319,0.33375105275062,0.3264494890565,0.30398091980208,0.29335732869728,0.27314345750206,0.26663410536859,0.25013467376198,0.2426997830807,0.24189865170817,0.22266622327597,0.2143239878836,0.202363706373,0.19995074887527,0.19281190106174,0.18005917043264,0.18579508498778,0.17493080652833,0.17080646108013,0.15444500460661,0.15581841668653,0.14933053050351,0.13655409386549,0.11411057767832,0.11613382129128,0.10362674882669,0.095063581431987,0.086069707511748,0.072731374815037,0.068164594092002
Iran,0.38878729356166,0.3799250314124,0.39325675738443,0.39721174805022,0.46160765135148,0.45812097117229,0.44959866109439,0.46349421195439,0.45227953420128,0.4890355209842,0.48812999091611,0.49519817186636,0.47852363909908,0.46493108975053,0.47788297221269,0.5002357394586,0.51434665906066,0.50593144300642,0.51661098751193,0.53148294834966,0.50549581892836,0.50068502399521,0.52614617367967,0.55263256605552,0.54688155009736,0.54920396149211,0.51548858808053,0.51905391277142,0.54138765246038,0.54203678256146,0.54940380618864,0.54354045307082
Iraq,0.5270081569506,1.1527788930996,1.2092042329566,1.2262208310292,1.2957925565642,1.2592369486197,1.0464155104135,1.0378193601858,0.59835454919466,0.40083224956176,0.40993380100371,0.45673302055053,0.47008829769457,0.64754953758313,0.4598857798641,0.43683367956517,0.40236040114813,0.36493621639422,0.38866151609085,0.4015364506324,0.43537154469059,0.42098038601728,0.42414471962998,0.42392574650098,0.40793307174771,0.38754660583256,0.36781814452421,0.40787089825079,0.41843502307011,0.42456226817573,0.43669412418654,0.45582952052914
Iceland,0.26463923717268,0.25987701238804,0.27048162455226,0.2787460838782,0.28129314717127,0.27193757397874,0.28863449208544,0.26435596398061,0.25427497614985,0.24719661184378,0.24535481788107,0.2445720683814,0.25728875468882,0.24970301228514,0.23806793365728,0.22231100577969,0.21619516912717,0.21265488117665,0.22603330866795,0.24738561820064,0.24841180880313,0.2353020973491,0.23592563134159,0.23061285340297,0.21619771338742,0.21238344694926,0.17346882305444,0.17398171213977,0.16463115193149,0.15838167237571,0.14121635699698,0.14610242151142
"Israel and Palestine, State of",0.30860767229519,0.29469867397924,0.29598056111334,0.29139940556131,0.28086519379992,0.28001579426658,0.2774804174613,0.26462196108054,0.27329792931036,0.26549321832591,0.26266440168911,0.26544374311846,0.26947114353405,0.26492196566332,0.2406752096509,0.21679875086838,0.2091328295686,0.19881233885529,0.19622541400332,0.19362763024364,0.18159315768089,0.16906542831832,0.17656401634514,0.14831604348246,0.13788453369723,0.1376708543535,0.13192049050811,0.12648539195049,0.11410462331413,0.11490821614097,0.1111492779671,0.10274613454016
"Italy, San Marino and the Holy See",0.20743297709508,0.20366553578134,0.20083751227323,0.19950703811985,0.19241391472662,0.19830662669952,0.19356830821012,0.19144975249995,0.19257520118501,0.19244056208698,0.1866359287849,0.18304911875443,0.18574526582375,0.1932968532265,0.19505948290036,0.19392102334689,0.18844349362971,0.18282817263251,0.17877449415381,0.16775343994854,0.16865221303986,0.16395651044606,0.16052627403927,0.15008138390041,0.14244751889509,0.14544903647694,0.14188626138482,0.1380367592564,0.13475624291575,0.13088250790314,0.12707996972044,0.12905111948924
Jamaica,0.36217393459077,0.34338513185633,0.3725554348649,0.34667535247118,0.34510305130535,0.34888241452654,0.36427856879768,0.37701134668805,0.4065064739282,0.41298077389505,0.41206955819362,0.4092538901853,0.39923549669252,0.39661717621011,0.39328662201455,0.39122836569459,0.4400101944872,0.43080549741398,0.3501104932055,0.2979895483332,0.28924999698183,0.28115967652963,0.26079362730245,0.27688015076393,0.26527504346358,0.25871158323783,0.27474965071849,0.25978147754849,0.30436707602221,0.29316312634661,0.27872194470471,0.29779572458076
Jordan,0.35696438255614,0.35180142367447,0.36486425007798,0.36282330065483,0.36154597262043,0.36149724402321,0.36228867404008,0.36288917594978,0.3575283634432,0.34632393990088,0.36836439156564,0.35076830407407,0.34562494442206,0.34021752528566,0.33771994279868,0.33321193472758,0.31198383019369,0.29959992167692,0.26811736690193,0.26241203271101,0.25073185156737,0.2490869241601,0.28376559558803,0.27171479538115,0.28180006280186,0.27277550053132,0.26331367015949,0.27140003373007,0.25215923209922,0.24766794701956,0.23472679575402,0.23733592588717
Japan,0.28890810351487,0.28165052749955,0.28050753764098,0.27959574519686,0.28875598788767,0.2839052640755,0.27812243782508,0.27262889191289,0.26569712473014,0.27489489183558,0.27194345060035,0.26786902565096,0.27551820736674,0.27308555227676,0.26648247808446,0.26313302084567,0.25502069343569,0.25847817819807,0.2476702064798,0.24876921909675,0.25146398637919,0.26224500031161,0.26636688415344,0.26339601830687,0.25354666968909,0.2419657543895,0.2376726249562,0.23136798844614,0.22265473434676,0.21628844729847,0.20921124891019,0.21168762759076
Kazakhstan,1.1429209025322,1.3406740386123,1.4417071828349,1.3537917131427,1.3949775445859,1.3464609855734,1.1747159907166,1.0033858544096,1.0477205160354,0.93066462788556,0.85931378598769,0.74205913866193,0.75168682272456,0.76382727837009,0.75193608131012,0.72913256286996,0.73441805173869,0.71100850109712,0.8131758738665,0.71683434839374,0.71936538757489,0.71627714967051,0.67590414204845,0.67808438826477,0.54208437681429,0.46950778071341,0.49160693031134,0.50055649753782,0.48504612172538,0.45679297171808,0.44755174815608,0.42694125516321
Kenya,0.076489516851182,0.072493767914434,0.074038969571443,0.072524083165805,0.070420488299614,0.072848285122735,0.076581987256242,0.073554183466431,0.0767440469316,0.077053387571414,0.084590798680291,0.076016600599342,0.073704841873295,0.064062537578991,0.069241999885136,0.072811038367025,0.075847678183389,0.071229030138119,0.07528317995407,0.084887261896767,0.085165976175335,0.082839949989612,0.074085417917873,0.081941655819682,0.083015623346279,0.09016007535484,0.097457152389515,0.093028752139978,0.081877904527386,0.098024868144006,0.090266346117704,0.08921026098629
Kyrgyzstan,1.0467111081161,1.0222958984152,0.77811374533483,0.67651249181047,0.55457348147312,0.4157238846434,0.48387320544681,0.43541150692494,0.45081946098467,0.34823997309969,0.3226866134562,0.26028381347915,0.32420187391055,0.33937961875136,0.31570012892667,0.30291060311118,0.29455401688054,0.32819973510538,0.35063902029217,0.30658072161981,0.29173852404506,0.32837079392881,0.42973489613289,0.36400121139153,0.36017025703922,0.36553168763867,0.3328225811281,0.31137713551525,0.35663888334794,0.30750057352065,0.31296760014014,0.33456185293518
Cambodia,0.029640677288857,0.029184987050486,0.023216626163108,0.025692298741883,0.041431457770266,0.11917897120528,0.12492410620679,0.12823014114337,0.13727531614027,0.11864691154552,0.11111956520119,0.11231134992262,0.10828933617722,0.10734871379707,0.097339518626103,0.09595090050127,0.096468998400192,0.10758734115963,0.11176056199241,0.13282176280408,0.13265186805447,0.12882054251003,0.12600986839318,0.11864751907409,0.13679395052965,0.15506847325982,0.1803791081533,0.18906407667261,0.19790970340556,0.22341018387526,0.23506399806517,0.23471063341859
Kiribati,0.10850041098203,0.11075301860091,0.10967830742851,0.10649163729668,0.11007105340614,0.10564402691836,0.10641609750125,0.11100638824041,0.10791040566618,0.106496291631,0.19431242923785,0.17267744670377,0.24172816957523,0.24433936844821,0.25911376000894,0.3221245522266,0.34492618361534,0.29492154894478,0.35090616205291,0.31342153604337,0.31596905011035,0.29559011342724,0.27320925690448,0.2664994732624,0.26541625509259,0.24853256160222,0.26270040264902,0.29501281585097,0.2807317654376,0.29162448275125,0.29475220905514,0.30109141223535
Saint Kitts and Nevis,0.095799789130883,0.13714028229125,0.13863841844024,0.14948768248436,0.16240977908033,0.12730514731933,0.14101175980652,0.12496583568568,0.13860504650148,0.14366153802217,0.22935732099858,0.22461138384482,0.26353365688689,0.41669124496263,0.41583700441787,0.35585392604605,0.36193949448293,0.37090741124587,0.3310716021035,0.36379578117409,0.37552609651014,0.42341126603288,0.44006981527586,0.39758397151285,0.38826207659146,0.37558423907257,0.37313771477764,0.20885310409058,0.21872668504099,0.20609416297681,0.19896904212706,0.22376686450303
South Korea,0.49962429202177,0.49300562962985,0.49412237668983,0.50668443299151,0.49994311879278,0.4957385562409,0.48934391153347,0.48566605576427,0.43979260322551,0.4298907282683,0.44834986112873,0.43966422043581,0.40454619415528,0.39528058287441,0.39060611484981,0.37428289291573,0.36005552059888,0.34755403783225,0.34384940859077,0.34622176482373,0.35141517315733,0.35628791823317,0.34970418256894,0.3375018319497,0.32431224447312,0.32493348521424,0.32426092775017,0.31820422889099,0.31139266466299,0.29383041195989,0.27588987658502,0.27457778568665
Kuwait,0.51385217685684,1.036742994767,0.40063219773631,0.37923844550728,0.4157106134368,0.39231856600258,0.38349071194961,0.39418724445495,0.42211455180132,0.46318685079409,0.48316433439922,0.50906667587276,0.51657305536466,0.46273898209825,0.44663847379661,0.45302282856297,0.43613755380106,0.4022103043062,0.42037825863521,0.46257255683508,0.490681945733,0.46489070578729,0.44020093087205,0.44678026167672,0.43551709221024,0.44918000264281,0.4484518511435,0.46541180570939,0.4549423143146,0.46019242831416,0.4757783334288,0.50555123978255
Laos,0.030465750055368,0.034824878538308,0.034234594298968,0.032820820695495,0.033392554119833,0.032656953479546,0.035731569916074,0.039537777333813,0.041789055708761,0.038637734490671,0.061592481626813,0.064187458984711,0.067896728771865,0.066539891736868,0.06557975806588,0.063434025917794,0.076595270932687,0.075222998200822,0.081396872547352,0.09469045514643,0.097818285876559,0.095565489256267,0.094385338844508,0.10329299464591,0.10675925705827,0.20244282217906,0.33623374927211,0.38139943155833,0.37049186581782,0.3434215990235,0.35566785862307,0.35286749081519
Lebanon,0.28404889713208,0.23571239950305,0.21745204924158,0.28100224891574,0.2856642750344,0.31089258518959,0.29001800897006,0.31529491942579,0.30198523044084,0.31298240091596,0.27887652250518,0.2899072368992,0.27947219324496,0.27087021742837,0.25725344359975,0.24923069472759,0.2386503451063,0.201819284994,0.22683881547267,0.24275880662881,0.21519825038132,0.21675389816612,0.23602693352235,0.22391120894253,0.23631434036327,0.25321898225079,0.25831667094242,0.26914246917735,0.25778971503041,0.27917227198375,0.33920451190018,0.39117618781572
Liberia,0.13539633680228,0.097071708243251,0.14453199975581,0.22811791482308,0.29631067041535,0.31251259810505,0.34923282454742,0.16721416459095,0.13107941833994,0.11478155782141,0.092263447961589,0.099671460571257,0.095133480545241,0.14667353064731,0.15709897866446,0.18542713258647,0.17880343732969,0.15174101328705,0.11913539746677,0.10479055393836,0.1508061008656,0.14350381178851,0.14535360055793,0.12368175730267,0.15883317614206,0.16349315474734,0.18191423940909,0.16215865458766,0.17982842401115,0.18769971250524,0.19105480365164,0.19714671065598
